"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"227","14","7","1","0","0","0","0","1","0","0"
"228","14","11","1","0","0","0","0","0","0","0"
"229","14","9","2","0","0","0","0","0","0","0"
"230","14","8","3","0","0","0","0","1","0","0"
"231","14","5","3","0","0","0","0","0","0","0"
"232","14","3","1","0","0","0","0","0","0","0"
"233","15","3","1","0","0","0","0","0","0","0"
"234","15","4","2","0","0","0","0","0","0","0"
"345","15","5","0","1","0","0","0","1","0","0"
"346","15","4","1","1","0","1","0","0","0","0"
"347","15","7","2","0","0","0","0","0","0","0"
"348","15","5","2","0","0","0","0","0","0","0"
"349","15","5","2","0","0","2","0","0","0","0"
"350","15","6","3","0","0","0","0","0","0","0"
"497","15","4","0","0","0","1","0","0","0","0"
"498","15","3","0","0","0","0","0","0","0","0"
"499","15","4","0","0","0","1","0","0","0","0"
"500","15","4","1","0","0","0","0","0","0","0"
"501","15","4","0","0","0","0","1","0","0","0"
"351","16","6","2","2","0","0","0","0","0","0"
"352","16","7","3","0","0","0","0","0","0","0"
"353","16","4","1","0","0","1","0","0","0","0"
"354","16","5","0","0","0","0","0","0","0","0"
"355","16","7","2","0","0","0","0","0","0","0"
"356","16","8","0","1","0","0","0","0","0","0"
"357","16","5","2","0","0","0","0","0","0","0"
"358","16","7","2","1","0","2","0","0","0","0"
"359","16","5","0","0","0","0","0","0","0","0"
"360","16","6","0","1","0","1","0","0","0","0"
"361","16","4","1","0","0","0","0","0","0","0"
"362","16","5","2","0","0","0","0","0","0","0"
"363","16","5","0","1","0","1","0","0","0","0"
"502","17","4","2","0","0","0","0","0","0","0"
"503","17","3","1","0","0","0","0","1","0","0"
"504","17","4","2","0","0","0","0","0","0","0"
"505","17","6","0","0","0","0","0","0","0","0"
"506","17","6","1","0","0","0","1","0","0","0"
"507","17","5","1","0","0","0","0","0","0","0"
"508","17","4","2","0","0","0","0","0","0","0"
"509","17","3","1","0","0","0","0","0","0","0"
"510","17","4","2","0","0","0","0","0","0","0"
"511","17","5","0","0","0","0","0","0","0","0"
"512","17","3","1","0","0","0","0","0","0","0"
"513","17","3","2","0","0","0","0","0","0","0"
"391","18","7","1","0","0","0","0","0","0","0"
"655","18","5","1","0","0","0","0","0","0","0"
"392","18","5","1","0","0","0","0","0","0","0"
"393","18","6","2","0","0","0","0","0","0","0"
"394","18","3","1","0","0","0","0","0","0","0"
"395","18","5","2","0","0","0","0","0","0","0"
"396","18","3","1","0","0","0","0","0","0","0"
"397","18","3","1","0","0","0","0","0","0","0"
"398","18","3","1","0","0","0","0","0","0","0"
"399","18","4","2","0","0","0","0","0","0","0"
"400","18","6","2","0","0","0","0","0","0","0"
"421","18","12","2","2","0","3","2","0","0","0"
"422","18","7","2","2","0","0","0","0","0","0"
"423","18","8","3","2","1","0","0","0","0","0"
"424","18","6","1","0","0","2","1","0","0","0"
"425","18","5","2","0","0","1","0","0","0","0"
"448","18","4","1","0","0","0","0","0","0","0"
"449","18","4","2","0","0","0","0","0","0","0"
"450","18","5","2","0","0","0","0","0","0","0"
"451","18","9","1","0","0","0","0","0","0","0"
"452","18","5","1","0","0","0","0","0","0","0"
"453","18","7","1","0","0","1","0","0","0","0"
"454","18","3","1","0","0","0","0","0","0","0"
"455","18","3","1","0","0","0","0","0","0","0"
"456","18","4","1","0","0","0","0","0","0","0"
"457","18","6","2","0","0","0","0","0","0","0"
"458","18","3","1","0","0","0","0","0","0","0"
"460","19","4","2","0","0","0","0","0","0","0"
"461","19","6","1","0","0","1","0","0","0","0"
"462","19","3","1","0","0","1","0","0","0","0"
"463","19","3","1","0","0","0","0","0","0","0"
"464","19","3","1","0","0","0","0","0","0","0"
"465","19","4","3","0","0","0","0","0","0","0"
"466","19","4","0","0","0","0","0","0","0","0"
"467","19","5","2","0","0","0","0","0","0","0"
"468","19","3","1","0","0","0","0","0","0","0"
"469","19","5","2","0","0","0","0","0","0","0"
"470","19","10","1","0","0","0","0","0","1","0"
"471","19","4","2","0","0","0","0","0","0","0"
"472","19","3","1","0","0","0","0","0","0","0"
"473","19","6","1","0","0","1","0","0","0","0"
"474","19","5","1","0","0","0","0","0","0","0"
"475","19","6","2","0","0","0","0","0","0","0"
"476","19","5","2","0","0","0","0","1","0","0"
"477","19","4","2","0","0","0","0","1","0","0"
"478","19","8","2","1","0","0","0","0","0","0"
"479","19","3","1","0","0","1","0","0","0","0"
"443","20","11","2","0","0","2","0","0","0","0"
"444","20","4","2","0","0","1","0","0","0","0"
"445","20","3","2","0","0","1","0","0","0","0"
"446","20","9","2","0","0","0","0","0","0","0"
"447","20","6","3","0","0","0","0","0","0","0"
"459","20","5","2","2","0","0","0","0","0","0"
"480","20","8","1","0","0","1","0","0","0","0"
"481","20","4","2","0","0","0","0","0","0","0"
"482","20","5","2","1","0","0","0","0","0","0"
"483","20","8","3","0","0","1","0","0","0","0"
