"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"285","13","6","2","0","0","0","0","0","0","0"
"286","13","10","1","2","0","0","0","0","0","0"
"287","13","9","4","1","2","2","0","0","0","0"
"288","13","6","3","0","0","0","0","0","0","0"
"289","13","8","4","0","0","0","0","1","0","0"
"290","13","5","2","0","0","0","0","0","0","0"
"291","13","6","1","0","0","0","0","0","0","0"
"292","13","3","1","0","0","0","0","0","0","0"
"293","13","11","4","1","1","0","0","0","0","0"
"294","13","4","2","0","0","0","0","0","0","0"
"295","19","7","1","0","0","0","0","0","0","0"
"296","19","4","1","0","0","0","0","0","0","0"
"297","19","7","2","0","0","0","0","0","0","0"
"298","19","5","3","0","0","0","0","0","0","0"
"299","19","6","2","0","0","0","0","0","0","0"
"300","19","7","2","0","0","0","0","1","0","0"
"301","19","8","2","0","0","0","0","0","0","0"
"302","19","4","1","0","0","0","0","0","0","0"
"303","19","5","2","1","0","0","0","0","0","0"
"304","19","5","2","0","0","0","0","0","0","0"
"305","19","10","3","0","0","0","0","0","0","0"
