"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"7044","22","5","2","0","0","0","0","0","0","0"
"7045","22","6","0","0","0","0","0","0","0","0"
"7046","22","7","0","0","0","0","0","0","0","0"
"7047","22","3","0","1","0","0","0","0","0","0"
"7048","22","3","1","0","0","0","0","0","0","0"
"1017","2","7","0","0","0","0","0","0","0","0"
"1018","2","12","2","0","0","0","0","0","0","0"
"1019","2","9","2","0","0","0","0","0","0","0"
"1020","2","6","3","0","0","0","0","0","0","0"
"1021","2","4","0","0","0","0","0","0","0","0"
"1022","2","3","0","0","0","0","0","0","0","0"
"1023","2","3","0","0","0","0","0","0","0","0"
"1024","2","2","0","0","0","1","0","0","0","0"
"1025","2","5","0","0","0","0","0","0","0","0"
"1026","2","6","4","0","0","0","0","0","0","0"
"1027","2","2","0","0","0","0","0","0","0","0"
"1028","52","4","2","0","0","0","0","0","0","0"
"1029","2","4","1","0","0","1","0","0","0","0"
"1030","2","6","0","0","0","0","0","0","0","0"
"1031","2","4","2","0","0","0","0","0","0","0"
"1032","2","3","1","0","0","0","0","0","0","0"
"5001","18","6","0","0","0","0","0","0","0","0"
"5002","18","9","0","0","0","1","0","0","0","0"
"5003","18","8","3","0","0","0","0","0","0","0"
"5004","18","9","2","0","0","1","0","0","0","0"
"5005","18","3","1","0","0","0","0","0","0","0"
"5006","18","7","25","0","0","0","0","0","0","0"
"5007","18","7","0","0","0","0","0","0","0","0"
"5008","18","4","2","0","0","0","0","0","0","0"
"5009","18","10","1","0","0","0","0","0","0","0"
"5010","18","6","1","0","0","0","0","0","0","0"
"5011","18","6","2","0","0","0","0","0","0","0"
"5012","18","4","1","0","0","0","0","0","0","0"
"5013","18","8","3","0","0","0","0","0","0","0"
"5014","18","4","2","0","0","0","0","0","0","0"
"5015","18","5","0","0","0","1","0","0","0","0"
"5016","18","5","3","0","0","0","0","0","0","0"
"3001","6","6","1","0","0","0","0","0","0","0"
"3002","6","10","2","0","0","0","0","0","0","0"
"3003","6","4","1","0","0","0","0","0","0","0"
"3004","6","62","0","0","0","0","0","0","0","0"
"3005","6","6","3","1","0","0","0","0","0","0"
"3006","6","8","4","0","0","0","0","1","0","0"
"3007","36","2","0","0","0","0","0","0","0","0"
"3008","6","5","3","0","0","0","0","1","0","0"
"3009","6","5","4","0","0","0","0","0","0","0"
"3010","6","4","1","0","0","0","0","0","0","0"
"3011","6","3","0","0","0","0","0","0","0","0"
"3012","6","5","0","0","0","0","0","0","0","0"
"3013","6","6","0","0","0","0","0","0","0","0"
"3014","6","4","0","0","0","0","0","0","0","0"
"3015","6","4","0","0","0","0","0","0","0","0"
"3016","6","5","0","0","0","0","0","0","0","0"
"1001","1","9","3","0","0","0","0","0","0","0"
"1001","1","6","2","0","0","0","0","0","0","0"
"1003","1","4","0","0","0","0","0","0","0","0"
"1004","1","4","2","0","0","0","0","0","0","0"
"1005","1","7","0","0","0","0","0","0","0","0"
"1006","1","2","1","0","0","0","0","0","0","0"
"1007","1","4","2","0","0","0","0","0","0","0"
"1008","1","5","2","0","0","0","0","0","0","0"
"1009","1","6","0","0","0","0","0","0","0","0"
"1010","1","5","3","0","0","0","0","0","0","0"
"1012","1","4","0","0","0","0","0","0","0","0"
"1013","1","7","0","0","0","0","0","0","0","0"
"1014","1","4","2","0","0","0","0","0","0","0"
"1015","1","8/","3","0","0","0","0","0","0","0"
"1016","1","2","0","0","0","0","0","0","0","0"
"6013","15","2","0","0","0","0","0","0","0","0"
"6014","15","6","4","0","0","0","0","0","0","0"
"6015","15","4","2","0","0","0","0","0","0","0"
"6012","15","3","1","0","0","0","0","0","0","0"
"6011","15","2","0","0","0","0","0","0","0","0"
"6010","15","6","0","0","0","0","0","0","0","1"
"6009","15","10","3","0","0","0","0","0","0","0"
"6008","15","4","0","0","0","1","1","0","0","0"
"6007","15","4","2","0","0","0","0","0","0","0"
"6006","15","2","0","0","0","0","0","0","0","0"
"6005","15","4","2","0","0","0","0","0","0","0"
"6004","15","5","3","0","0","0","1","0","1","0"
"6003","15","3","0","0","0","0","0","0","0","0"
"6002","15","6","1","0","0","0","0","2","0","1"
"6001","15","4","2","0","0","0","0","0","0","0"
"3001","12","7","1","0","0","1","1","0","0","0"
"3002","12","7","2","0","0","1","0","1","0","0"
"3003","12","4","0","0","0","0","0","0","0","0"
"3004","12","4","0","0","0","0","0","0","0","0"
"3005","12","4","1","0","0","2","0","0","1","0"
"3006","12","8","2","0","0","0","0","0","0","0"
"3007","12","0","0","0","0","0","0","0","0","0"
"3008","12","4","2","0","0","0","1","0","0","0"
"3009","12","4","2","1","0","1","0","0","1","0"
"3010","12","5","0","0","0","0","0","0","0","0"
"3011","12","6","2","0","0","0","0","0","0","0"
"3012","12","5","2","0","0","0","0","0","0","0"
"3013","12","0","0","0","1","0","0","0","0","0"
"3014","12","6","0","0","0","0","0","0","0","0"
"3015","12","9","3","1","0","0","0","0","0","0"
"3016","12","8","3","0","0","2","0","0","0","0"
"2016","21","5","0","0","0","0","0","0","0","0"
"2015","21","3","0","0","0","0","0","0","0","0"
"2014","21","6","0","0","0","0","0","0","0","0"
"2013","21","7","0","0","0","0","0","0","0","0"
"2012","21","7","1","0","0","0","0","0","0","0"
"2011","21","6","2","0","0","0","0","0","0","0"
"2010","21","3","1","0","0","0","0","0","0","0"
"2009","21","5","0","0","0","0","0","0","0","0"
"2008","21","4","1","0","0","0","0","0","0","0"
"2007","21","2","0","0","0","0","0","0","0","0"
"2006","21","3","1","0","0","0","0","0","0","0"
"2005","21","5","3","0","0","0","0","0","0","0"
"2004","21","4","2","0","0","0","0","0","0","0"
"2003","21","7","0","0","0","0","0","0","0","0"
"2002","21","5","2","0","0","0","0","0","0","0"
"2001","21","4","3","0","0","0","0","0","0","0"
"7001","27","4","1","0","0","0","0","0","0","0"
"7002","27","10","2","0","0","0","0","0","0","0"
"7003","27","14","2","0","0","0","0","0","0","0"
"7004","27","5","3","0","0","0","0","0","0","0"
"7005","27","4","0","0","0","0","0","0","0","0"
"7006","27","4","1","0","0","0","0","0","0","0"
"7007","27","3","0","1","0","0","0","0","0","0"
"7008","27","10","2","0","0","0","0","0","0","0"
"7009","27","7","1","0","0","0","0","0","0","0"
"7010","27","2","0","0","0","0","0","0","0","0"
"7011","27","5","0","0","0","0","0","0","0","0"
"7012","27","11","1","0","0","0","0","0","0","0"
"7013","27","6","2","0","0","0","0","0","0","0"
"7014","27","6","1","0","0","0","0","0","0","0"
"7015","27","4","0","0","0","1","0","0","0","0"
"7016","27","2","0","0","0","0","0","0","0","0"
"1065","3","4","0","0","0","0","0","0","0","0"
"1066","3","2","0","0","0","0","0","0","0","0"
"1067","3","3","0","0","0","1","0","0","0","0"
"1068","3","62","0","0","0","0","0","0","0","0"
"1069","3","4","3","0","0","1","0","0","0","0"
"1070","3","6","4","0","0","0","0","0","0","0"
"1071","3","6","0","0","0","0","0","0","0","0"
"1072","3","7","0","0","0","0","0","0","0","0"
"1073","3","5","0","0","0","0","0","0","0","0"
"1074","3","9","3","0","0","0","0","0","0","0"
"1075","3","3","2","0","0","0","0","0","0","0"
"1076","3","5","3","0","0","0","0","0","0","0"
"1077","3","7","0","0","0","0","0","0","0","0"
"1078","3","6","2","0","0","0","0","0","0","0"
"1079","3","3","0","0","0","0","0","0","0","0"
"1080","3","5","2","0","0","0","0","0","0","0"
"2065","11","7","2","0","0","0","0","0","0","0"
"2066","11","5","2","0","0","0","0","0","0","0"
"2067","11","3","0","0","0","0","0","1","0","0"
"2068","11","6","1","0","0","0","0","0","0","0"
"2070","11","4","1","0","0","0","0","0","0","0"
"2071","11","5","0","0","0","0","0","0","0","0"
"2072","11","0","0","0","0","0","0","0","0","0"
"2073","11","3","0","0","0","0","0","1","0","0"
"2074","11","8","3","0","0","0","0","0","0","0"
"2075","11","6","2","0","0","0","0","0","0","0"
"2076","11","7","0","0","0","0","0","0","0","0"
"2077","11","4","1","0","0","0","0","0","0","0"
"2078","11","7","0","0","0","0","0","0","0","0"
"2079","11","3","0","0","0","0","0","0","0","0"
"2080","11","5","0","0","0","0","0","0","0","0"
"2049","26","9","0","0","0","0","0","0","0","0"
"2050","26","4","1","0","0","0","0","0","0","0"
"2051","26","4","2","0","0","0","0","0","0","0"
"2052","26","0","0","0","0","0","0","0","0","0"
"2053","26","10","3","0","0","0","0","0","0","0"
"2054","26","3","0","0","0","0","0","0","1","0"
"2055","26","5","0","0","0","0","0","0","0","0"
"2056","26","5","1","0","0","0","0","0","0","0"
"2057","26","7","1","0","0","0","0","0","0","0"
"2058","26","3","1","0","0","0","0","0","0","0"
"2059","26","5","0","0","0","0","0","0","0","0"
"2060","26","6","0","0","0","0","0","0","0","0"
"2061","26","5","1","0","0","0","0","0","0","0"
"2062","26","5","2","0","0","0","0","0","0","0"
"2063","26","2","0","0","0","0","0","0","0","0"
"2064","26","85","2","0","0","0","0","0","0","0"
"7049","10","5","0","0","0","0","0","0","0","0"
"7050","10","11","2","1","0","0","0","0","0","0"
"7051","10","4","0","0","0","0","0","0","0","0"
"7052","10","6","1","0","0","0","0","0","0","0"
"7053","10","7","1","0","0","0","0","0","0","0"
"7054","10","0","0","0","0","0","0","0","0","0"
"7055","10","7","3","0","0","0","0","0","0","0"
"7056","10","4","0","0","0","0","0","0","0","0"
"7057","10","5","0","0","0","0","0","0","0","0"
"7058","10","5","2","0","0","0","0","0","0","0"
"7059","10","6","1","0","0","0","0","0","0","0"
"7060","10","4","0","0","0","0","0","0","0","0"
"7061","10","5","0","0","0","0","0","0","0","0"
"7062","10","9","4","0","0","0","0","0","0","0"
"7063","10","6","0","0","0","0","0","0","0","0"
"7064","10","5","7","0","0","0","0","0","0","0"
"1049","5","7","2","0","0","0","0","0","0","0"
"1050","5","6","3","0","0","0","0","0","0","0"
"1051","5","5","0","0","0","0","0","0","0","0"
"1052","5","4","2","0","0","0","0","0","0","0"
"1053","5","8","4","0","0","0","0","0","0","0"
"14054","5","2","0","0","0","0","0","0","0","0"
"1055","5","3","0","0","0","0","0","0","0","0"
"1056","4","5","4","0","0","1","0","0","0","0"
"1057","5","7","2","0","0","0","0","0","0","0"
"1058","5","3","0","0","0","0","0","0","0","0"
"1059","5","8","4","0","0","0","0","0","0","0"
"1060","5","5","0","0","0","0","0","0","0","0"
"1061","5","4","0","0","0","0","0","0","0","0"
"1062","5","3","0","0","0","0","0","0","0","0"
"1063","5","2","0","0","0","2","0","0","0","0"
"1064","5","4","0","0","0","0","0","0","0","0"
"3049","9","5","2","0","0","0","0","0","0","0"
"3050","9","9","2","0","0","0","0","0","0","0"
"3051","9","2","1","0","0","0","0","0","0","0"
"3052","9","5","2","0","0","0","0","2","2","0"
"3053","9","5","2","0","0","0","0","0","0","0"
"3054","9","2","1","0","0","0","0","0","0","0"
"3055","9","4","2","0","0","0","0","0","0","0"
"3056","9","5","3","0","0","0","0","0","0","0"
