"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"15","14","7","2","0","0","0","0","0","0","0"
"13","14","6","3","0","0","0","0","0","0","0"
"16","14","6","1","0","0","0","0","0","0","0"
"17","14","8","3","0","0","1","0","0","0","0"
"18","14","6","1","0","0","0","0","0","0","0"
"19","14","5","1","0","0","1","0","0","0","0"
"20","14","3","1","0","0","0","0","0","0","0"
"1","27","10","2","0","0","0","0","0","0","0"
"2","27","7","2","0","0","0","0","0","1","0"
"4","27","7","3","2","1","0","0","0","0","0"
"3","27","4","0","0","0","1","0","0","0","0"
"5","27","9","1","0","0","0","0","0","0","0"
"6","27","6","1","0","0","0","0","0","0","0"
"7","27","7","2","0","0","0","0","0","0","0"
"8","27","5","2","0","0","0","0","0","0","0"
"9","27","3","0","0","0","0","0","0","0","0"
"10","27","4","3","0","0","0","0","0","0","0"
"11","27","3","1","0","0","0","0","0","0","0"
"12","27","5","0","0","0","0","0","0","0","0"
"13","27","6","3","0","0","0","0","0","0","0"
"14","27","6","0","0","0","0","0","0","1","1"
"15","27","9","2","0","0","0","0","0","0","0"
"16","27","6","3","0","0","0","0","1","0","0"
"17","27","8","3","0","0","0","0","0","0","0"
"18","27","5","2","2","0","0","0","0","0","0"
"19","27","5","2","0","0","0","0","0","0","0"
"20","27","5","1","0","0","2","0","0","0","0"
"13","26","11","1","0","0","0","0","0","0","0"
"1","26","9","2","0","0","0","0","0","0","0"
"2","26","10","2","0","0","0","0","0","0","0"
"3","26","11","1","0","0","0","0","0","0","0"
"4","26","10","2","0","0","0","0","0","0","0"
"5","26","9","1","0","0","0","0","1","0","0"
"6","26","10","2","0","0","0","0","0","0","0"
"7","26","8","0","1","0","0","0","0","0","0"
"8","26","3","1","0","0","0","0","0","0","0"
"9","26","4","1","0","0","0","0","0","0","0"
"10","26","2","1","0","0","0","0","0","0","0"
"11","26","9","1","0","0","0","0","0","0","0"
"12","26","6","0","0","0","0","0","0","0","0"
"13","26","7","1","1","0","0","0","0","0","0"
"14","26","3","0","0","0","0","0","0","0","0"
"15","26","6","3","0","0","0","0","0","0","0"
"16","26","13","3","0","0","1","0","0","0","0"
"17","26","7","2","0","0","0","0","0","0","0"
"18","26","5","2","0","0","0","0","0","0","0"
"19","26","8","2","1","0","0","0","0","0","0"
"20","26","5","2","0","0","0","0","0","1","0"
"1","25","6","3","0","0","0","0","0","0","0"
"2","25","5","2","0","0","0","0","1","0","0"
"3","25","6","2","0","0","0","0","0","0","0"
"4","25","12","1","0","0","0","0","0","0","0"
"5","25","6","2","0","0","0","0","0","0","0"
"6","25","3","1","0","0","0","0","1","0","0"
"7","25","3","1","0","0","0","0","0","0","0"
"8","25","9","1","0","0","0","0","0","0","0"
"9","25","4","0","0","0","0","0","0","0","0"
"10","25","5","2","0","0","0","0","0","0","0"
"11","25","6","2","0","0","0","0","0","0","0"
"12","25","7","2","1","0","0","0","0","0","0"
"13","25","6","1","0","0","0","0","0","0","0"
"14","25","5","2","0","0","0","0","0","0","0"
"15","25","4","0","0","0","0","0","0","0","0"
"16","25","4","1","0","0","0","0","0","0","0"
"17","25","8","1","0","0","0","0","0","0","0"
"18","25","5","1","0","0","0","0","0","0","0"
"19","25","7","2","0","0","0","0","0","0","0"
"20","25","6","2","0","0","0","0","0","0","0"
"16","6","6","2","0","0","0","0","0","0","0"
"15","6","4","2","0","0","0","0","0","0","0"
"14","6","3","2","0","0","0","0","0","0","0"
"13","6","6","2","0","0","0","0","1","0","0"
"12","6","5","3","0","0","0","0","0","0","0"
"11","6","5","2","0","0","0","0","0","0","0"
"10","6","5","3","0","0","0","0","0","0","0"
"9","6","3","1","0","0","0","0","0","0","0"
"8","6","6","4","0","0","0","0","0","0","0"
"7","6","5","2","0","0","0","0","0","0","0"
"6","6","5","2","0","0","0","0","0","0","0"
"5","6","5","3","0","0","0","0","0","0","0"
"4","6","6","2","0","0","0","0","0","0","0"
"3","6","6","3","0","0","0","0","0","0","0"
"2","6","5","2","0","0","0","0","0","0","0"
"1","6","4","2","0","0","0","0","0","0","0"
"9","5","3","1","0","0","0","0","0","0","0"
"8","5","6","1","0","0","0","0","0","0","0"
"7","5","5","1","0","0","0","0","0","0","0"
"6","5","3","1","0","0","0","0","0","0","0"
"5","5","4","1","0","0","0","0","0","0","0"
"4","5","4","2","0","0","0","0","0","0","0"
"3","5","4","2","0","0","0","0","0","0","0"
"2","5","2","0","0","0","0","0","1","0","0"
"1","5","4","2","0","0","0","0","0","0","0"
"18","5","4","2","0","0","0","0","0","0","0"
"17","5","5","0","0","0","0","0","0","0","0"
"16","5","2","1","0","0","0","0","0","0","0"
"15","5","3","1","0","0","0","0","0","0","0"
"14","5","4","2","0","0","0","0","0","0","0"
"13","5","4","2","0","0","0","0","0","0","0"
"12","5","4","2","0","0","0","0","0","0","0"
"11","5","10","0","0","0","0","0","0","0","0"
"10","5","13","2","0","0","0","0","1","0","0"
