"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"4","9","6","2","0","0","0","0","0","0","0"
"5","9","2","0","0","0","0","0","0","0","0"
"3","9","6","1","0","0","0","0","0","0","0"
"2","9","9","3","0","0","0","0","0","0","0"
"1","9","10","1","0","0","0","0","0","0","0"
"20","10","6","2","0","0","0","0","0","0","0"
"21","10","4","0","0","0","0","0","0","0","0"
"19","10","6","3","0","0","0","0","0","0","0"
"18","10","8","1","0","0","2","0","0","0","0"
"15","10","6","0","0","0","0","0","0","0","0"
"17","10","5","1","0","0","0","0","0","0","0"
"16","10","5","3","0","0","0","0","0","0","0"
"12","10","9","2","0","0","0","0","0","0","0"
"14","10","8","2","0","0","0","0","0","0","0"
"10","10","5","3","0","0","0","0","0","0","0"
"11","10","8","3","0","0","0","0","0","0","0"
"8","10","8","3","0","0","1","0","0","0","0"
"9","10","6","2","0","0","0","0","0","0","0"
"6","10","5","3","0","0","1","0","0","0","0"
"7","10","8","2","0","0","0","0","0","0","0"
"4","10","4","2","0","0","1","0","0","0","0"
"5","10","7","0","0","0","0","0","0","0","0"
"2","10","7","3","0","0","0","0","0","1","1"
"3","10","4","2","0","0","0","0","0","0","0"
"1","10","4","20","0","0","0","0","0","0","0"
"2","11","3","2","0","0","1","0","0","0","0"
"1","11","3","1","0","0","0","0","0","0","0"
"4","11","9","2","0","0","0","0","0","0","0"
"3","11","5","0","0","0","0","0","0","0","0"
"5","11","3","1","0","0","0","0","0","0","0"
"6","11","8","3","0","0","0","0","0","0","0"
"7","11","6","0","0","0","0","0","0","0","0"
"8","11","5","2","0","0","0","0","0","0","0"
"9","11","6","1","0","0","0","0","0","0","0"
"10","11","5","2","0","0","0","0","0","0","0"
"11","11","9","2","0","0","0","0","0","0","0"
"13","11","5","0","0","0","0","0","0","0","0"
"12","11","5","3","0","0","0","0","0","0","0"
"15","11","7","1","0","0","0","0","0","0","0"
"14","11","5","2","0","0","1","0","0","0","0"
"17","11","2","0","0","0","0","0","0","0","0"
"16","11","6","2","0","0","1","0","1","0","0"
"18","11","4","2","0","0","0","0","0","0","0"
"19","11","7","3","0","0","0","0","0","0","0"
"20","11","5","2","0","0","0","0","0","0","0"
"22","11","5","2","0","0","0","0","1","0","0"
"21","11","6","0","0","0","0","0","0","0","0"
"1","12","4","2","0","0","0","0","0","0","0"
"2","12","8","2","0","0","0","0","0","0","0"
"5","12","12","2","0","0","0","0","0","0","0"
"4","12","2","1","0","0","0","0","0","0","0"
"3","12","7","2","0","0","0","0","0","0","0"
"6","12","4","2","0","0","0","0","0","0","0"
"7","12","3","1","0","0","0","0","0","0","0"
"8","12","10","2","0","0","0","0","0","0","0"
"10","12","9","3","0","0","0","0","0","0","0"
"9","12","3","1","0","0","2","0","0","0","0"
"11","12","6","4","0","0","0","0","0","0","0"
"13","12","4","2","0","0","0","0","0","0","0"
"12","12","9","3","0","0","0","0","0","0","0"
"14","12","6","4","0","0","0","0","0","0","0"
"16","12","7","2","0","0","0","0","0","0","0"
"15","12","9","1","0","0","1","0","0","0","0"
"17","12","6","3","0","0","1","0","0","0","0"
"19","12","6","0","0","0","1","0","0","0","0"
"18","12","6","2","0","0","0","0","0","0","0"
"21","12","6","0","0","0","0","0","0","0","0"
"20","12","4","2","0","0","0","0","0","0","0"
"22","12","5","1","0","0","0","0","0","0","0"
"18","13","10","2","0","0","0","0","0","0","0"
"19","13","6","1","0","0","1","0","0","0","0"
"20","13","5","2","0","0","0","0","0","0","0"
"14","13","4","2","0","0","0","0","0","0","0"
"15","13","7","1","0","0","0","0","0","0","0"
"16","13","5","2","0","0","0","0","0","0","0"
"17","13","3","1","0","0","1","0","0","0","0"
"12","13","7","2","0","0","0","0","0","0","0"
"13","13","7","1","0","0","1","0","0","0","0"
"11","13","9","3","0","0","0","0","0","0","0"
"10","13","4","2","0","0","0","0","0","0","0"
"9","13","8","1","0","0","0","0","0","0","0"
"8","13","3","2","0","0","0","0","0","0","0"
"7","13","7","2","0","0","0","0","0","0","0"
"6","13","5","3","0","0","0","0","0","0","0"
"4","13","8","2","0","0","0","0","0","0","0"
"5","13","5","0","0","0","0","0","0","0","0"
"2","13","6","2","0","0","0","0","0","0","0"
"3","13","8","2","0","0","0","0","0","0","0"
"1","13","2","0","0","0","0","0","0","0","0"
"17","14","5","2","0","0","0","0","0","0","0"
"18","14","5","3","0","0","0","0","0","0","0"
"19","14","9","0","0","0","0","0","0","0","0"
"16","14","7","1","0","0","0","0","0","0","0"
"15","14","6","3","0","0","0","0","1","0","0"
"14","14","3","1","0","0","0","0","0","0","0"
"13","14","8","3","0","0","0","0","0","0","0"
"12","14","10","1","0","0","0","0","0","0","0"
"11","14","6","0","0","0","0","0","0","0","0"
"10","14","7","3","0","0","0","0","0","0","0"
"9","14","3","1","0","0","0","0","0","0","0"
"8","14","5","2","0","0","0","0","0","0","0"
"5","14","9","3","0","0","0","0","0","0","0"
"6","14","7","3","0","0","0","0","0","0","0"
"7","14","7","3","0","0","1","0","0","0","0"
"4","14","6","2","0","0","0","0","0","0","0"
"3","14","6","2","0","0","0","0","0","0","0"
"2","14","6","2","0","0","0","0","0","0","0"
"1","14","8","2","0","0","0","0","0","0","0"
"20","14","9","2","0","0","0","0","0","0","0"
"21","14","7","2","0","0","1","0","0","0","0"
"22","14","4","1","0","0","0","0","0","0","0"
"21","14","5","1","0","0","0","0","0","0","0"
"24","14","8","1","0","0","0","0","0","0","0"
"25","14","4","1","0","0","0","0","1","0","0"
"27","14","5","1","0","0","0","0","0","0","0"
"26","14","9","1","0","0","0","0","0","0","0"
"29","14","8","0","0","0","0","0","0","0","0"
"28","14","6","1","0","0","0","0","0","0","0"
"30","14","5","3","0","0","0","0","0","0","0"
"33","14","4","0","0","0","0","0","0","0","0"
"32","14","5","1","0","0","0","0","0","0","0"
