"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"1","16","10","3","0","0","2","1","0","0","0"
"5","16","8","1","0","0","0","0","1","0","0"
"6","16","9","2","0","0","0","0","0","0","0"
"7","16","5","3","0","0","0","0","0","0","0"
"8","16","8","3","0","0","0","0","0","0","0"
"22","5","5","0","0","0","0","0","0","0","0"
"23","5","4","0","0","0","0","0","0","0","0"
"5","5","1","0","0","0","0","0","0","0","0"
"2","5","9","2","0","0","0","0","0","0","0"
"13","5","9","2","0","0","0","0","0","0","0"
"12","5","4","2","0","0","0","0","0","0","0"
"3","5","4","2","0","0","0","0","0","0","0"
"1","5","5","2","0","0","0","0","0","0","0"
"4","5","7","3","0","0","0","0","0","0","0"
"6","5","10","3","0","0","1","0","0","0","0"
"7","5","8","2","0","0","0","1","0","0","0"
"8","5","3","1","0","0","0","0","0","0","0"
"6","5","4","2","0","0","0","0","0","0","0"
"10","5","3","1","0","0","0","0","0","0","0"
"11","5","9","2","0","0","0","0","0","0","0"
"12","5","5","1","0","0","0","0","0","0","0"
"15","5","4","2","0","0","0","0","0","0","0"
"16","5","10","2","0","0","0","0","0","0","0"
"19","5","11","0","0","0","0","0","0","0","0"
"17","5","3","1","0","0","0","0","0","0","0"
"21","3","4","0","0","0","0","0","0","0","0"
"20","5","8","2","0","0","0","0","0","0","0"
"18","5","6","1","0","0","0","0","0","0","0"
"1","20","3","1","0","0","0","0","0","0","0"
"2","20","10","1","0","0","2","0","0","0","0"
"3","20","4","1","0","0","0","0","0","0","0"
"4","20","4","0","0","0","0","0","0","0","0"
"5","20","6","0","0","0","0","0","0","0","0"
"6","20","6","1","0","0","0","0","0","0","0"
"7","4","7","2","0","0","0","0","0","0","0"
"9","25","7","2","0","0","0","0","0","0","0"
"7","20","9","3","0","0","0","0","0","0","0"
"8","10","7","1","0","0","0","0","0","0","0"
"9","20","9","0","0","0","0","0","0","0","0"
"10","20","7","1","0","0","0","0","0","0","0"
"12","20","7","2","0","0","0","0","0","0","0"
"11","20","3","0","0","0","0","0","0","0","0"
"13","20","9","2","0","0","0","0","0","0","0"
"14","20","3","1","0","0","0","0","0","0","0"
"15","20","8","0","0","0","0","0","0","0","0"
"16","20","11","2","0","0","0","0","0","0","0"
"17","20","7","0","0","0","0","0","0","0","0"
"18","20","5","1","0","0","0","0","0","0","0"
"22","20","6","0","0","0","1","0","0","0","0"
"19","20","6","0","0","0","0","0","0","0","0"
"21","20","4","0","0","0","0","0","0","0","0"
"20","20","2","1","0","0","0","0","0","0","0"
"4","16","3","1","0","0","0","0","0","0","0"
"23","19","5","0","0","0","0","0","0","0","0"
"3","4","6","1","0","0","0","0","0","0","0"
"5","25","3","1","0","0","0","0","0","0","0"
"6","25","4","2","0","0","0","0","0","0","0"
"19","25","6","0","0","0","0","0","0","0","0"
"17","25","7","0","0","0","0","0","0","0","0"
"15","25","8","2","0","0","0","0","0","0","0"
"14","25","4","2","0","0","0","0","0","0","0"
"8","25","8","5","0","0","0","0","0","0","0"
"10","25","10","1","0","0","0","0","0","0","0"
"23","25","7","0","0","0","0","0","0","0","0"
