"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"8","28","5","3","","0","0","0","0","0","0"
"9","28","4","2","","0","0","0","0","0","0"
"10","28","5","2","","0","0","0","0","0","0"
"11","28","2","1","","0","0","0","0","0","0"
"12","28","3","1","","0","0","0","0","0","0"
"13","28","6","2","","0","0","0","0","0","0"
"14","28","3","1","","0","0","0","0","0","0"
"15","28","3","1","","0","0","0","0","0","0"
"16","28","3","1","","0","0","0","0","0","0"
"17","28","3","2","","0","0","0","0","0","0"
"18","28","3","1","","0","0","0","0","0","0"
"19","28","6","1","","0","0","0","0","0","0"
"20","28","3","1","","0","0","0","0","0","0"
"21","28","10","2","","0","0","0","0","0","0"
