"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"9","22","4","0","0","0","0","0","0","0","0"
"8","22","4","2","0","0","0","0","0","0","0"
"7","22","2","0","0","0","0","0","0","0","0"
"6","22","3","1","0","0","0","0","0","0","0"
"5","22","2","1","0","0","0","0","0","0","0"
"4","22","8","2","0","0","0","0","0","0","0"
"3","22","4","0","0","0","0","0","0","0","0"
"2","22","6","1","0","0","0","0","0","0","0"
"1","22","5","3","0","0","0","0","0","0","0"
"17","23","4","1","0","0","0","0","0","0","0"
"16","23","6","1","0","0","0","0","0","0","0"
"15","23","7","1","0","0","0","0","0","0","0"
"14","23","4","2","0","0","0","0","0","0","0"
"13","23","4","2","0","0","0","0","0","0","0"
"12","23","3","1","0","0","0","0","0","0","0"
"11","23","6","3","0","0","0","0","0","0","0"
"10","23","7","2","0","0","0","0","1","0","0"
"9","23","6","2","0","0","0","0","0","1","1"
"8","23","3","1","0","0","0","0","0","1","1"
"7","23","4","2","0","0","0","0","0","0","0"
"6","23","5","3","0","0","0","0","0","0","0"
"5","23","6","2","0","0","0","0","0","0","0"
"4","23","7","1","0","0","0","0","0","0","0"
"3","23","9","2","0","0","0","0","0","0","0"
"2","23","5","2","0","0","0","0","0","0","0"
"1","23","8","3","0","0","0","0","0","0","0"
"17","24","3","0","0","0","0","0","0","0","0"
"16","24","6","1","0","0","1","0","0","0","0"
"15","24","5","0","0","0","0","0","0","0","0"
"14","24","6","2","0","0","0","0","0","0","0"
"13","24","10","0","0","0","0","0","0","0","0"
"12","24","4","2","0","0","0","0","0","0","0"
"11","24","5","0","0","0","0","0","0","0","0"
"10","24","9","4","0","0","0","0","0","0","0"
"9","24","3","1","0","0","0","0","0","0","0"
"8","24","6","1","0","0","0","0","0","0","0"
"7","24","3","1","0","0","0","0","0","0","0"
"6","24","6","2","0","0","0","0","0","0","0"
"5","24","6","1","0","0","0","0","0","0","0"
"4","24","4","2","0","0","1","0","0","0","0"
"3","24","9","1","0","0","0","0","0","0","0"
"1","24","9","2","0","0","0","0","0","0","0"
"2","24","5","1","0","0","0","0","0","0","0"
"17","25","5","1","0","0","0","0","0","0","0"
"16","25","4","2","0","0","0","0","0","0","0"
"15","25","9","2","0","0","0","0","0","0","0"
"14","25","8","2","0","0","1","0","0","0","0"
"13","25","3","1","0","0","0","0","0","0","0"
"11","25","8","1","0","0","0","0","0","0","0"
"12","25","5","3","0","0","0","0","0","0","0"
"10","25","8","2","0","0","0","0","0","0","0"
"9","25","6","3","0","0","0","0","0","0","0"
"8","25","5","1","0","0","0","0","0","0","0"
"7","25","4","1","0","0","0","0","0","0","0"
"6","25","5","3","0","0","0","0","0","0","0"
"5","25","8","1","0","0","0","0","0","0","0"
"4","25","4","1","0","0","0","0","0","0","0"
"3","25","5","2","0","0","0","0","0","0","0"
"2","25","7","2","0","0","0","0","0","0","0"
"1","25","3","2","0","0","0","0","0","0","0"
"17","26","5","1","0","0","0","0","0","0","0"
"16","26","4","1","0","0","2","0","0","0","0"
"16","26","7","2","0","0","0","0","0","0","0"
"14","26","8","1","0","0","0","0","0","0","0"
"13","26","6","1","0","0","0","0","0","0","0"
"12","26","7","2","0","0","0","0","0","0","0"
"11","26","4","2","0","0","0","0","0","0","0"
"10","26","4","1","0","0","0","0","0","0","0"
"9","26","7","0","0","0","0","0","0","0","0"
"8","26","3","1","0","0","0","0","0","0","0"
"7","26","6","1","0","0","0","0","0","0","0"
"6","26","5","2","0","0","0","0","0","0","0"
"5","26","8","0","0","0","0","0","0","0","0"
"3","26","5","1","0","0","0","0","0","0","0"
"4","26","7","2","0","0","0","0","0","0","0"
"2","26","8","2","0","0","0","0","0","0","0"
"1","26","4","0","0","0","0","0","0","0","0"
"17","27","7","3","0","0","0","0","0","0","0"
"16","27","4","2","0","0","0","0","0","0","0"
"15","27","5","2","0","0","0","0","0","0","0"
"14","27","6","1","0","0","0","0","0","0","0"
"13","27","6","2","0","0","1","0","0","0","0"
"12","27","5","3","0","0","0","0","0","0","0"
"11","27","5","1","0","0","0","0","0","0","0"
"10","27","6","2","0","0","0","0","0","0","0"
"9","27","5","3","0","0","1","0","0","0","0"
"8","27","7","3","0","0","0","0","0","1","0"
"7","27","9","2","0","0","0","0","0","0","0"
"6","27","5","1","0","0","0","0","0","0","0"
"5","27","3","2","0","0","0","0","0","0","0"
"4","27","4","2","0","0","0","0","0","0","0"
"4","27","4","2","0","0","0","0","0","0","0"
"3","27","7","2","0","0","0","0","0","0","0"
"2","27","7","2","0","0","0","0","0","0","0"
"1","27","8","2","0","0","2","0","0","0","0"
"17","28","2","0","0","0","0","0","0","0","0"
"16","28","8","1","0","0","0","0","0","0","0"
"14","28","4","1","0","0","0","0","0","0","0"
"13","28","8","1","0","0","0","0","0","0","0"
"12","28","6","2","0","0","0","0","0","0","0"
"11","28","3","1","0","0","0","0","0","0","0"
"10","28","8","2","0","0","0","0","0","0","0"
"9","28","5","1","0","0","0","0","0","0","0"
"8","28","6","2","0","0","0","0","0","0","0"
"7","28","8","3","0","0","0","0","0","0","0"
"6","28","4","1","0","0","0","0","0","0","0"
"5","28","4","1","0","0","0","0","0","0","0"
"4","28","4","2","0","0","0","0","0","0","0"
"3","28","4","0","0","0","0","0","0","0","0"
"2","28","10","3","0","0","0","0","0","0","0"
"1","28","6","0","0","0","0","0","0","0","0"
