"pop_source","run","stratum","prop_stay","ret_time","rmse","ll","implausible_pop","implausible_prop_idp"
"pop_polio_2018",934,"Puntland-Somaliland",0.694990151408128,35.1377747005099,0.242382437968912,-1.87394752362584,0.000278862242052426,0.00306748466257669
"pop_polio_2018",934,"South-Central 1",0.206260511291912,112.869594396605,0.298562779979418,-5.2479766054511,0.000396353547364249,0.00198176773682124
"pop_polio_2018",934,"South-Central 2",0.0628551205445547,32.4968900597799,0.151845798812849,-1.45960486263989,0,0.00586080586080586
"pop_polio_2018",935,"Puntland-Somaliland",0.934217884175247,61.0183019203616,0.288484007026156,-3.14221456002136,0.000283848992336077,0.0136247516321317
"pop_polio_2018",935,"South-Central 1",0.67503913891851,25.3504924387387,0.283533033414928,-4.67347486679083,0.000792707094728498,0.00198176773682124
"pop_polio_2018",935,"South-Central 2",0.942892775502522,82.5606092439156,0.264847890243597,-4.90644283532231,0,0.0948717948717949
"pop_polio_2018",936,"Puntland-Somaliland",0.503461303673917,66.1379524829574,0.238294404576297,-1.79818228852687,0.000279095729835334,0.00390734021769467
"pop_polio_2018",936,"South-Central 1",0.339283411991782,80.6058892575006,0.291178342242303,-4.97109814275084,0.000792707094728498,0.00198176773682124
"pop_polio_2018",936,"South-Central 2",0.243924854986835,84.203120082794,0.199187710793297,-2.34799266206652,0,0.0212454212454212
"pop_polio_2018",937,"Puntland-Somaliland",0.289263644363033,66.3107752116944,0.22445118391829,-1.53724757618856,0.000278396436525612,0.00194877505567929
"pop_polio_2018",937,"South-Central 1",0.346319904366508,57.6666745839601,0.270451036648379,-4.24186987507657,0.000396353547364249,0.00198176773682124
"pop_polio_2018",937,"South-Central 2",0.231303789471742,68.622683489101,0.18632481072232,-2.03983096932664,0,0.0139194139194139
"pop_polio_2018",938,"Puntland-Somaliland",0.0984378791106865,100.104759023534,0.227658939131799,-1.59970832137787,0.000278706800445931,0.00418060200668896
"pop_polio_2018",938,"South-Central 1",0.887915050828131,74.297861105243,0.37921088373151,-9.13527245455625,0.000792707094728498,0.0229885057471264
"pop_polio_2018",938,"South-Central 2",0.739152074970072,118.33185947623,0.247655840532585,-3.98220653956279,0,0.0684981684981685
"pop_polio_2018",939,"Puntland-Somaliland",0.0366585206603631,99.6973524537263,0.224901221062614,-1.54817320840988,0.000278629144608526,0.00417943716912789
"pop_polio_2018",939,"South-Central 1",0.539992713366169,76.3485374317765,0.313772538724905,-5.85337882648535,0.000792707094728498,0.00317082837891399
"pop_polio_2018",939,"South-Central 2",0.64269723964436,102.325065536183,0.236583840016617,-3.51477811009007,0,0.0435897435897436
