"SurveyID","Old_Name","Agency","District","Region","LHZ","Start_Date","End_Date","Recall_Days","Quality_Score","UnkCode","InjCode","ViolCode","lshtm_survey_design","lshtm_cdr_est","lshtm_cdr_log_se","lshtm_cdr_lci","lshtm_cdr_uci","lshtm_cdr_u5_est","lshtm_cdr_u5_log_se","lshtm_cdr_u5_lci","lshtm_cdr_u5_uci","lshtm_cdr_f_est","lshtm_cdr_f_log.se","lshtm_cdr_f_lci","lshtm_cdr_f_uci","lshtm_cdr_m_est","lshtm_cdr_m_log.se","lshtm_cdr_m_lci","lshtm_cdr_m_uci","lshtm_cdr_inj_est","lshtm_cdr_inj_log_se","lshtm_cdr_viol_est","lshtm_cdr_viol_log_se","lshtm_cbr_est","lshtm_in_migration_rate_est","lshtm_out_migration_rate_est","lshtm_net_migration_rate_est","lshtm_mean_n","lshtm_prop_f","lshtm_prop_u5","lshtm_prop_unk","lshtm_prop_inj","lshtm_prop_oth","lshtm_prop_viol","lshtm_prop_died_u1","lshtm_prop_inj_m","lshtm_prop_viol_u18","lshtm_prop_viol_f_o18","cdr_rr_males"
"SOM_2022_05_admin2_banadir_idp","som_202206_admin2_banadir_idp.as","FSNAU","banadir","banadir","idp","2022-05-18","2022-06-23",93,0.93,1,2,0,"multi-stage cluster",0.846958314921518,0.225085097646614,0.544835921073749,1.31661360690203,1.90122754586118,0.266742544866705,1.12714103182944,3.20693336420769,0.497152029090515,0.402469882569622,0.225891524289941,1.09415411138479,1.2236345003835,0.235558253916734,0.771152870869535,1.94161423381655,0.0368242746364391,1.00154830376319,3.25483654212441e-11,0.0263103709309348,86.0215053763543,1.18801533787541e-09,47.0430107526896,-47.0430107515016,4.80704697986577,0.518493150684932,0.271161568774629,0.217391304347826,0.0434782608695652,0.739130434782609,0,0.571428571428571,1,NA,NA,2.46128835604273
"SOM_2022_06_admin2_banadir_urban","som_202206_admin2_banadir_urban.as","FSNAU","banadir","banadir","other","2022-06-21","2022-06-24",93,0.92,1,2,0,"multi-stage cluster",0.477029924979692,0.310409949293279,0.259608758865431,0.876540338317652,0.958736380197568,0.490806270949006,0.366367107157797,2.50889184306177,0.252410520510956,0.551509336454239,0.0856353797202497,0.743980713027028,0.715950940410973,0.360831173953088,0.352969815467286,1.45220845129989,0.08673271548258,0.693822884835914,3.18894336028927e-11,0.0376323515639995,47.4861607113937,1.16396432650559e-09,53.8176488062335,-53.8176488050695,4.91295546558704,0.515426497277677,0.226164134947667,0.363636363636364,0.181818181818182,0.454545454545455,0,0.6,1,NA,NA,2.8364544352655
"SOM_2022_06_admin2_baydhaba_idp","som_202206_admin2_baydhaba_idp.as","FSNAU","baydhaba","Bay","idp","2022-06-17","2022-06-22",93,0.88,1,2,0,"multi-stage cluster",1.07182366969462,0.189159471821647,0.73978845677411,1.55288443391922,2.36696585925772,0.211783876697705,1.5628522363179,3.58480939445131,0.594892854289715,0.39952340444998,0.271867669789011,1.30172708053008,1.57779723727829,0.19803008486395,1.07024838210956,2.32604334057116,3.47672187895999e-11,0.0208518289215674,3.47672187895999e-11,0.0208518289215674,71.2571343263214,1.2690034858204e-09,71.2571343263008,-71.2571343250318,4.53422370617696,0.514773940904236,0.323447139088156,0.0714285714285714,0,0.928571428571429,0,0.25,NA,NA,NA,2.65223766918857
"SOM_2022_06_admin2_baydhaba_urban","som_202206_admin2_baydhaba_urban.as","FSNAU","baydhaba","Bay","other","2022-06-23","2022-06-30",93,0.96,1,2,0,"multi-stage cluster",0.336218509156848,0.357703108585047,0.166777932270986,0.677804817222331,0.440654254466654,0.555364623460574,0.148375452480025,1.30868124567778,0.169067428421509,0.688414445212049,0.0438601124785494,0.651703649119492,0.501485651241832,0.445514991135675,0.209424985894301,1.20084935103385,3.08627208206937e-11,0.0258515697645248,3.08627208206937e-11,0.0258515697645248,82.8358350091773,1.12648930995532e-09,56.7578869507302,-56.7578869496037,5.20247933884298,0.497166308383819,0.286124414722882,0.625,0,0.375,0,0.666666666666667,NA,NA,NA,2.9661872539491
"SOM_2022_06_admin2_bossaso_idp","som_202206_admin2_bossaso_idp.as","FSNAU","bossaso","Bari","idp","2022-06-16","2022-06-21",93,0.94,1,2,0,"multi-stage cluster",0.182868846463326,0.579085499798555,0.0587776470431696,0.568941029270303,0.426266843290009,0.740848099798695,0.0997835427346863,1.82097585141429,0.0719002887092638,0.998594973368386,0.0101556899268433,0.509039912966541,0.297755297253975,0.591891129394992,0.0933322199579766,0.949920799941561,2.78663064468019e-11,0.0229172699543971,2.78663064468019e-11,0.0229172699543971,58.7374734840279,1.01712018530827e-09,57.4025309048464,-57.4025309038293,5.68897637795276,0.508673469387755,0.257230453825366,0,0,1,0,0.333333333333333,NA,NA,NA,4.14122533579773
"SOM_2022_06_admin2_bossaso_idps","SOM_Bossaso IDPs  2023 Gu.as","FSNAU","bossaso","Bari","idp","2023-06-14","2023-06-14",93,0.93,1,2,0,"multi-stage cluster",0.124069478918926,0.558564481528527,0.0415150220461412,0.370787123323822,0.325256438719679,0.686654727536893,0.0846707874166676,1.24944805825419,6.14716673939214e-11,0.0273740045911876,5.82604413415142e-11,6.48598912946492e-11,0.253103683961509,0.555720012283947,0.0851647826094315,0.752206168700925,2.98042675800792e-11,0.0232656103703301,0.0827129872981776,0.698635191104602,51.3234077750333,1.08785576667289e-09,37.7377998346071,-37.7377998335192,5.35343035343035,0.509807692307692,0.254300842992624,1,0,0,2,1,NA,0.5,0,NA
"SOM_2022_06_admin2_bossaso_urban","som_202206_admin2_bossaso_urban.as","FSNAU","bossaso","Bari","other","2022-06-21","2022-06-27",93,0.97,1,2,0,"multi-stage cluster",0.0904918009091099,0.695642018582904,0.0231455119269228,0.353794984428443,0.19631213931831,1.00552508394438,0.0273543830960948,1.40885853314065,6.24171882497054e-11,0.0373385086767085,5.8012425082198e-11,6.71563959527471e-11,0.184279148251697,0.702506421809644,0.0465040372440337,0.730233469884975,3.03061503529036e-11,0.0319082324649046,3.03061503529036e-11,0.0319082324649046,46.2413099593328,1.10617448788098e-09,97.437045985689,-97.4370459845829,5.15470852017937,0.508941721018304,0.230268986566523,0.5,0,0.5,0,1,NA,NA,NA,NA
"SOM_2022_06_admin2_doolow_idp","som_202206_admin2_doolow_idp.as","FSNAU","doolow","Gedo","idp","2022-06-18","2022-06-23",93,0.87,1,2,0,"multi-stage cluster",0.365489061179194,0.285843950822404,0.208717613493987,0.640014283439941,1.08415637254887,0.382541125493927,0.512231576557053,2.29465556973021,0.29889334738348,0.461243902937426,0.121031248253813,0.738133617549359,0.429249028824082,0.35511212934644,0.214008870214037,0.860967718591002,0.0365489061119251,0.997286995264823,2.93625617446981e-11,0.0228777618087998,85.3782446291473,1.07173350368148e-09,37.3529820252555,-37.3529820241838,5.48308270676692,0.489123045547247,0.235982883696675,0.2,0.1,0.7,0,0.285714285714286,1,NA,NA,1.43612774450063
"SOM_2022_06_admin2_doolow_urban","som_202206_admin2_doolow_urban.as","FSNAU","doolow","Gedo","other","2022-06-23","2022-06-28",93,0.85,1,2,0,"multi-stage cluster",0.260145681581696,0.364621991822538,0.127304605585814,0.531605084782153,0.566223525683872,0.562132669932414,0.188144237399589,1.70406006300873,0.262154120492365,0.548478720455662,0.089470976240555,0.768123762351151,0.258167783315079,0.560935034041743,0.0859853583279273,0.775138996195522,3.30346231347348e-11,0.0190414821824477,0.0433576136066995,1.00062911957495,82.2927506070125,1.20576374441782e-09,3.16510589982867,-3.16510589862291,4.9484126984127,0.49616935483871,0.229719951391958,0,0,1,0.2,0,NA,0,0,0.984793917525314
"SOM_2022_06_admin2_gaalkacyo_idp","som_202206_admin2_gaalkacyo_idp.as","FSNAU","gaalkacyo","Mudug","idp","2022-06-16","2022-06-21",93,0.92,1,2,0,"multi-stage cluster",0.176708104717243,0.650716031423265,0.0493578007742555,0.632640712976156,0.356136510332998,0.736860598462368,0.0840210481237452,1.50954096413279,0.135509617795121,0.69595786532507,0.0346384799645852,0.530128820137439,0.221628749824499,0.739745998446299,0.0519926065622964,0.944736299956738,2.75995990361384e-11,0.0304419531126294,0.0706832447159415,0.699524638731056,42.568982426407,1.00738536481905e-09,45.1489207552642,-45.1489207542569,5.73422562141491,0.521610517666393,0.297708490449229,0.333333333333333,0,0.666666666666667,0.666666666666667,1,NA,1,0,1.6355204407674
"SOM_2022_06_admin2_gaalkacyo_urban","som_202206_admin2_gaalkacyo_urban.as","FSNAU","gaalkacyo","Mudug","other","2022-06-21","2022-06-26",93,0.99,1,2,0,"multi-stage cluster",0.0727762319365112,0.677560585768512,0.0192858307721087,0.274625448986959,9.55841990645583e-11,0.0541091671430448,8.59661450935054e-11,1.06278339000493e-10,0.140972642939254,0.674729681587282,0.0375658605531558,0.529025177771655,5.42749312670218e-11,0.0537386033606212,4.88490429550349e-11,6.0303497997934e-11,2.50801815313816e-11,0.0555729771899904,2.50801815313816e-11,0.0555729771899904,47.8139839528464,9.15426625895427e-10,37.1886541855453,-37.1886541846298,6.37908496732026,0.516243654822335,0.274540945228658,0.5,0,0.5,0,NA,NA,NA,NA,3.85003289541852e-10
"SOM_2022_06_admin2_garoowe_idp","som_202206_admin2_garoowe_idp.as","FSNAU","garoowe","Nugaal","idp","2022-06-15","2022-06-21",93,0.85,1,2,0,"multi-stage cluster",0.0973975382124784,0.689048138780484,0.0252358747486138,0.375904562229303,0.144127854122933,1.00598271940187,0.0200649528022504,1.03527970082002,6.80152950768016e-11,0.0388024511191429,6.30343492052439e-11,7.33898330467659e-11,0.192441847703436,0.685322011805464,0.0502275095245582,0.737322337859595,3.1851553150269e-11,0.035803727615589,3.1851553150269e-11,0.035803727615589,90.652758298288,1.16258168998482e-09,87.0977481689303,-87.0977481677677,4.91343963553531,0.493885869565217,0.337885894381576,0,0,1,0,0,NA,NA,NA,NA
"SOM_2022_06_admin2_garoowe_urban","som_202206_admin2_garoowe_urban.as","FSNAU","garoowe","Nugaal","other","2022-06-21","2022-06-26",93,0.97,1,2,0,"multi-stage cluster",0.155348251944347,0.533879537375791,0.0545580618784933,0.442337549231704,9.61532390192437e-11,0.0540332354538565,8.64907971653138e-11,1.06895134244405e-10,6.69718227176858e-11,0.0528836555345376,6.03777107570403e-11,7.4286106278154e-11,0.30489664004127,0.538411588723555,0.106132267214708,0.875906673324819,0.0517827506482653,1.0043280191627,3.17343501851764e-11,0.0525942874735886,73.7127455473577,1.15830378175894e-09,85.053167939229,-85.0531679380707,4.92457420924574,0.490488803274741,0.294507024135053,0.666666666666667,0.333333333333333,0,0,NA,1,NA,NA,NA
"SOM_2022_06_admin2_kismayo_urban","som_202206_admin2_kismayo_urban.as","FSNAU","kismayo","lower juba","other","2022-06-24","2022-06-29",93,0.94,1,2,0,"multi-stage cluster",0.197841548703648,0.415962155525978,0.0875474232383958,0.44708658399773,0.179586633397727,0.997823336422202,0.0254044406992401,1.26951658873144,0.225896810352492,0.549492047295417,0.0769436927176499,0.663204053835644,0.166772987209627,0.698613201109618,0.0424086205084272,0.655839047094108,2.77166323078028e-11,0.0265553267873317,2.77166323078028e-11,0.0265553267873317,27.4406228054729,1.0116570792348e-09,64.9909487491478,-64.9909487481362,5.72786177105832,0.525482980680773,0.220329926528966,0.6,0,0.4,0,0,NA,NA,NA,0.738270659729073
"SOM_2022_08_admin2_odweyne_rural","Odweyne_rural Complete Anthro_Mortality.as","FSNAU","odweyne","Togdheer","other","2022-08-10","2022-12-10",93,0.97,1,2,0,"multi-stage cluster",0.174499970335028,0.508438087257559,0.0644175377030238,0.472701080058458,0.17782016881229,0.995477809762794,0.0252704630391132,1.25126367441271,0.257395288380925,0.473984490671739,0.101656897038586,0.651724933681109,0.0762601998218478,1.0069519713657,0.0105965164553756,0.5488235781409,2.79036110215659e-11,0.0419832375188157,2.79036110215659e-11,0.0419832375188157,21.6554463190919,1.01848180228716e-09,94.264883975,-94.2648839739815,5.95390781563126,0.542356377799416,0.196265667169083,0,0,1,0,0,NA,NA,NA,0.296276595820933
"SOM_2022_09_admin2_diinsoor_NA","som_202201_admin2_diinsoor.as","FSNAU","diinsoor","Bay","other","2022-09-01","2022-12-01",93,0.91,1,2,0,"multi-stage cluster",0.231116349748387,0.569348413929792,0.0757166717732316,0.705455824590307,0.269125966309836,0.996369589479597,0.0381793636425153,1.89706634244549,6.81535217838273e-11,0.0407153201409531,6.29260864255534e-11,7.38152139341117e-11,0.475432048874442,0.567090550669538,0.156448438288087,1.44479315722362,3.41149676724255e-11,0.0382226196607398,3.41149676724255e-11,0.0382226196607398,46.3966072120115,1.24519632004353e-09,14.0595779696143,-14.0595779683691,4.8,0.513881425756762,0.286076371764579,0,0,1,0,0,NA,NA,NA,NA
"SOM_2022_10_admin2_baidoa_bay","SOM_Baidoa_Burhakaba AP_Oct 22_Rev.as","FSNAU","baydhaba","bay","other","2022-10-17","2022-10-28",60,0.95,1,2,0,"multi-stage cluster",1.10803324099875,0.162221317517097,0.806245337723791,1.52278420192092,1.91771983658201,0.267931579841837,1.13427195831279,3.2422994720689,0.369685767381926,0.553893863860589,0.124838561462296,1.09475441725625,1.84501845020698,0.192303741362031,1.26563496452295,2.68963261684798,4.93897297536643e-11,0.0203509154967486,4.93897297536643e-11,0.0203509154967486,110.095413973549,1.80272513600875e-09,197.722376115739,-197.722376113937,4.63603603603604,0.499538319482918,0.320992676355633,0.388888888888889,0,0.611111111111111,0,0.2,NA,NA,NA,4.99077490397642
"SOM_2022_10_admin2_baidoa_idps","SOM_Baidoa_IDPs_1022.as","FSNAU","baydhaba","bay","idp","2022-10-17","2022-10-25",60,0.91,1,2,0,"multi-stage cluster",1.76118351532237,0.192155392436083,1.20847769686359,2.5666732474198,4.69193162583035,0.230074579397212,2.98887834797813,7.36537918860394,1.40498770660073,0.292215694352024,0.792379997085033,2.49121691986293,2.11939244083695,0.224831279599913,1.36405264549995,3.29299923510687,4.97641973325002e-11,0.0316806134894275,4.97641973325002e-11,0.0316806134894275,111.424210402723,1.81639320263626e-09,171.421862158043,-171.421862156227,4.73684210526316,0.501408946812258,0.312803562898377,0.133333333333333,0,0.866666666666667,0,0.24,NA,NA,NA,1.50847756950463
"SOM_2022_10_admin2_banadir_idp","som_202210_admin2_banadir_idp.as","FSNAU","banadir","banadir","idp","2022-10-16","2022-10-24",60,0.89,1,2,0,"multi-stage cluster",1.42938822184153,0.215821799431148,0.936351638359802,2.18203354918912,4.05739641146721,0.258732373315557,2.44348680639811,6.73728443987548,1.62813415828331,0.251709884842705,0.994100765919907,2.6665514485505,1.2081672121348,0.305804742481461,0.663469241198652,2.20005378070049,0.114351057747293,0.99382903351627,4.83178824922687e-11,0.0204577571520351,50.0857632934611,1.76360271096781e-09,135.648942252717,-135.648942250954,4.95035460992908,0.526758147512865,0.253650226744049,0.12,0.08,0.8,0,0.388888888888889,0.5,NA,NA,0.74205630168013
"SOM_2022_10_admin2_baydhaba_idp","som_202210_admin2_baydhaba_idp.as","FSNAU","baydhaba","Bay","idp","2022-10-17","2022-10-25",60,0.91,1,2,0,"multi-stage cluster",1.7611835153223,0.192165473056009,1.2084538199789,2.56672396028935,4.69193162583026,0.230098094243382,2.98874059644396,7.36571866011357,1.40498770660016,0.292500349697147,0.791938032192676,2.49260721856241,2.1193924408368,0.224824155587327,1.36407169198812,3.29295325506637,4.96904375889941e-11,0.0174416372360506,4.96904375889941e-11,0.0174416372360506,111.424210402726,1.81370097199829e-09,171.421862158032,-171.421862156218,4.74516695957821,0.501408946812258,0.312803562898377,0.133333333333333,0,0.866666666666667,0,0.24,NA,NA,NA,1.50847756950513
"SOM_2022_10_admin2_dollow_idps","SOM_Dollow IDPs_1022.as","FSNAU","beletxaawo","ngedo","idp","2022-10-18","2022-10-24",60,0.88,1,2,0,"multi-stage cluster",0.251905031804107,0.591186673945546,0.07906942607615,0.802537063910326,0.808624143090021,0.720094277929781,0.197146957917179,3.31667813541795,1.04839594553593e-10,0.0255464582237967,9.97194210658896e-11,1.10222667447089e-10,0.510855683273206,0.594827052632807,0.159210321833533,1.63917468495166,5.01592401330943e-11,0.016758272940304,5.01592401330943e-11,0.016758272940304,91.945336608124,1.83081226485794e-09,34.479501228564,-34.4795012267331,4.95864661654135,0.506895900245607,0.233642262072678,0,0,1,0,0.333333333333333,NA,NA,NA,NA
"SOM_2022_10_admin2_doolow_idp","som_202210_admin2_doolow_idp.as","FSNAU","doolow","Gedo","idp","2022-10-18","2022-10-24",60,0.88,1,2,0,"multi-stage cluster",0.251905031804107,0.591186673945546,0.07906942607615,0.802537063910326,0.808624143090021,0.720094277929781,0.197146957917179,3.31667813541795,1.04839594553593e-10,0.0255464582237967,9.97194210658896e-11,1.10222667447089e-10,0.510855683273206,0.594827052632807,0.159210321833533,1.63917468495166,5.01592401330943e-11,0.016758272940304,0.188928773918927,0.732650759764963,91.945336608124,1.83081226485794e-09,34.479501228564,-34.4795012267331,4.95864661654135,0.506895900245607,0.233642262072678,0,0,1,3,0.333333333333333,NA,1,0,NA
"SOM_2022_10_admin2_gaalkacyo_idp","som_202210_admin2_gaalkacyo_idp.as","FSNAU","gaalkacyo","Mudug","idp","2022-10-18","2022-10-24",60,0.93,1,2,0,"multi-stage cluster",0.0643004115259926,0.989492027219612,0.0092457284711558,0.447184117001777,1.43626004773644e-10,0.0299566805189482,1.35435787924221e-10,1.52311509117375e-10,9.22035103930034e-11,0.022146992933679,8.8286755088798e-11,9.62940287050076e-11,0.130157490575858,0.980882185702121,0.0190337953011782,0.890046997193244,4.47566462960559e-11,0.0253427383046206,4.47566462960559e-11,0.0253427383046206,53.980195473276,1.63361758980604e-09,75.1028806584406,-75.102880656807,5.37684210526316,0.505979938271605,0.321793083037375,1,0,0,0,NA,NA,NA,NA,NA
"SOM_2022_10_admin2_galkayo_idps","SOM_Galkayo IDPs_Oct 2022.as","FSNAU","galkacyo","mudug","idp","2022-10-18","2022-10-24",60,0.93,1,2,0,"multi-stage cluster",0.0643004115259926,0.989492027219612,0.0092457284711558,0.447184117001777,1.43626004773644e-10,0.0299566805189482,1.35435787924221e-10,1.52311509117375e-10,9.22035103930034e-11,0.022146992933679,8.8286755088798e-11,9.62940287050076e-11,0.130157490575858,0.980882185702121,0.0190337953011782,0.890046997193244,4.47566462960559e-11,0.0253427383046206,4.47566462960559e-11,0.0253427383046206,53.980195473276,1.63361758980604e-09,75.1028806584406,-75.102880656807,5.37684210526316,0.505979938271605,0.321793083037375,1,0,0,0,NA,NA,NA,NA,NA
"SOM_2022_10_admin2_garoowe_idp","som_202210_admin2_garoowe_idp.as","FSNAU","garoowe","Nugaal","idp","2022-10-10","2022-10-23",60,0.92,1,2,0,"multi-stage cluster",0.38877225721175,0.503259472592607,0.14498135513122,1.04250555418469,0.635264304776062,0.729287165554743,0.152115225444984,2.65299371408795,1.14435286597391e-10,0.0186136798894592,1.10335604167924e-10,1.18687298786133e-10,0.794028902652077,0.496992624967683,0.299769641182315,2.10322131273931,0.0777544514502355,1.00141879155103,0.0777544514488926,1.00045208491147,141.901873882289,2.04792026051482e-09,130.549723971704,-130.549723969656,4.29568788501027,0.510380219267553,0.36719102990564,0,0.25,0.75,0.25,0.333333333333333,1,0,0,NA
"SOM_2022_10_admin2_garowe_idps","SOM_Garowe IDPs_Oct 2022.as","FSNAU","garoowe","nugaal","idp","2022-10-10","2022-10-23",60,0.92,1,2,0,"multi-stage cluster",0.38877225721175,0.503259472592607,0.14498135513122,1.04250555418469,0.635264304776062,0.729287165554743,0.152115225444984,2.65299371408795,1.14435286597391e-10,0.0186136798894592,1.10335604167924e-10,1.18687298786133e-10,0.794028902652077,0.496992624967683,0.299769641182315,2.10322131273931,0.0777544514502355,1.00141879155103,5.61074043976663e-11,0.019202411191553,141.901873882289,2.04792026051482e-09,130.549723971704,-130.549723969656,4.29568788501027,0.510380219267553,0.36719102990564,0.2,0.2,0.6,0,0.333333333333333,1,NA,NA,NA
"SOM_2022_10_admin2_mogadishu_idps","SOM_Mogadishu IDPs_1022.as","FSNAU","banadir","banadir","idp","2022-10-16","2022-10-24",60,0.89,1,2,0,"multi-stage cluster",1.42938822184153,0.215821799431148,0.936351638359802,2.18203354918912,4.05739641146721,0.258732373315557,2.44348680639811,6.73728443987548,1.62813415828331,0.251709884842705,0.994100765919907,2.6665514485505,1.2081672121348,0.305804742481461,0.663469241198652,2.20005378070049,0.114351057747293,0.99382903351627,4.83178824922687e-11,0.0204577571520351,50.0857632934611,1.76360271096781e-09,135.648942252717,-135.648942250954,4.95035460992908,0.526758147512865,0.253650226744049,0.12,0.08,0.8,0,0.388888888888889,0.5,NA,NA,0.74205630168013
"SOM_2022_10_admin2_zeila_eastgolis","Zeila Complete ENA.as","FSNAU","calula","bari","other","2022-10-19","2022-10-25",93,0.99,1,2,0,"multi-stage cluster",0.294363782004022,0.494647669783981,0.111643071789828,0.776134468234918,1.17567497129585e-10,0.0491583163788063,1.06768433056899e-10,1.2945882959572e-10,0.389449046434023,0.653575904186581,0.108172185382867,1.40212161963395,0.182791133309725,0.700164972700494,0.0463407084270638,0.721020449422821,3.45382820315013e-11,0.0302285599593923,3.45382820315013e-11,0.0302285599593923,15.348968286783,1.2606472941498e-09,72.1401507984074,-72.1401507971468,4.87426326129666,0.539890496675792,0.213000573231687,0,0,1,0,NA,NA,NA,NA,0.469358276733363
"SOM_2022_11_admin2_bossaso_idps","SOM_Bossaso IDPs Deyr 2022.as","FSNAU","bossaso","Bari","idp","2022-11-17","2022-11-23",60,0.92,1,2,0,"multi-stage cluster",0.24128362890608,0.781244225103461,0.052181834890959,1.11567156846326,0.689951098556582,1.00506928650781,0.0962245884174523,4.9470985143034,9.51043685342231e-11,0.0313651852855454,8.94338406712938e-11,1.01134434643558e-10,0.484496124031875,0.77986442692809,0.105064574313196,2.23421163352514,4.53777588941766e-11,0.0263160515162679,4.53777588941766e-11,0.0263160515162679,110.0856556884,1.65628819963745e-09,44.0342622753601,-44.0342622737038,5.51503006012024,0.501990589938473,0.262283402495798,0.25,0,0.75,0,0.333333333333333,NA,NA,NA,NA
"SOM_2022_11_admin2_dhusomareb_idp","SOM_Dhusomareb IDP_1122.as","FSNAU","dhuusamarreeb","Galguduud ","idp","2022-11-14","2022-11-21",60,0.96,1,2,0,"SRS or exhaustive",0.550055005757442,0.464252254392095,0.221424985250821,1.3664244304503,0.785029804255496,0.701413422832429,0.198532214278104,3.10414002992052,8.87189188769341e-11,0.028702696795883,8.38656296870947e-11,9.38530670557071e-11,1.13442994950148,0.46189003076828,0.458784727284344,2.80508751445061,0.0916758342501012,1.00102684706312,0.183351668512325,0.995776182867187,224.193252658603,1.6063697124841e-09,97.0388705537251,-97.0388705521188,5.74760383386581,0.515126512651265,0.233560136835601,0.75,0.25,0,0.5,0.5,1,0.5,0,NA
"SOM_2022_12_admin2_beletweyne_idps","SOM_Beletweyne IDPs_ 2022 Deyr_revi.as","FSNAU","beletweyne","hiran","idp","2022-12-15","2022-12-22",60,0.86,1,2,0,"multi-stage cluster",0.655229926258789,0.33747471015996,0.338165619698423,1.26957393435788,0.834151773355886,0.594292404996795,0.260239472307788,2.67372652896341,0.228076177443308,0.69070515799833,0.0589033270257567,0.883120620578957,1.12233445862434,0.399336312574163,0.513098051524136,2.45495891725547,0.0595663569606153,0.997168194113426,0.119132713843228,0.694193523116695,43.4834405528292,1.76236102020035e-09,32.6125804151938,-32.6125804134315,5.03454545454545,0.522337383845604,0.285460260264181,0.333333333333333,0.111111111111111,0.555555555555556,0.222222222222222,0.25,1,0,0,4.9208754338375
"SOM_2022_12_admin2_beletweyne_rural","SOM_Beletweyne _Rural_District_2022 Deyr.as","FSNAU","beletweyne","hiran","other","2022-12-15","2022-12-21",60,0.96,1,2,0,"multi-stage cluster",0.56617126753663,0.314370817547701,0.305738396485263,1.04844503624354,0.554585665298454,0.712231670213909,0.137310833333518,2.2399198423585,0.413564929728771,0.559767257556907,0.138057560333867,1.2388742107853,0.727166957533515,0.410519448303809,0.325231743523334,1.62583079499007,0.0707714083553843,1.00174058369269,0.0707714083553847,1.00722047375923,72.3283793347981,1.81901931602889e-09,15.4989389173016,-15.4989389154825,4.9535864978903,0.513375796178344,0.255222639094902,0.428571428571429,0.142857142857143,0.428571428571429,0.142857142857143,0,0,0,1,1.75828970316805
"SOM_2022_12_admin2_dinsor_NA","SOM_Qansah_Dinsor_1222_rev.as","FSNAU","dinsor","bay","other","2022-12-15","2022-12-22",60,0.98,1,2,0,"multi-stage cluster",0.648130145279727,0.306564426985349,0.355393362986715,1.18199361318974,1.6150487211047,0.361111866726613,0.795794625416857,3.27770795156552,0.510464522722999,0.477827336786383,0.200092460042512,1.30226810597189,0.790201501382862,0.376116453904801,0.378077699347514,1.65156107822638,5.46963250007133e-11,0.0169496875926093,5.46963250007133e-11,0.0169496875926093,94.6270011018602,1.99641586252604e-09,130.11212651501,-130.112126513014,4.36013986013986,0.507874781256076,0.321045496072598,0.2,0,0.8,0,0,NA,NA,NA,1.54800474118681
"SOM_2023_01_admin2_dhusomareb_urban","SOM_Dhusomareb Urban 2023 Gu.as","FSNAU","dhuusamarreeb","Galguduud ","other","2023-06-10","2023-06-10",93,0.93,1,2,0,"multi-stage cluster",0.406452019396189,0.294494491266852,0.228207815583264,0.723915803010541,0.371888186233441,0.690785417637395,0.0960293444276174,1.44019334802648,0.319307740818022,0.475609394709631,0.125707895878266,0.811066263053545,0.496851216405172,0.374283849436086,0.238577516194738,1.03472085375304,2.71546905135354e-11,0.0242486961504725,0.406452019396189,0.294494491266852,66.7597441791097,9.91146203744042e-10,65.2761943084521,-65.2761943074609,5.81348314606742,0.509166509166509,0.218588298040353,NA,NA,NA,Inf,0.5,NA,0.5,0.1,1.55602621825674
"SOM_2023_01_admin2_wajid_NA","Wajid_Som_Jan_2023.as","FSNAU","wajid","bakool","other","2023-01-14","2023-04-01",125,0.98,1,2,0,"multi-stage cluster",0.136015868518163,0.552425176761558,0.0460633771676881,0.401627445191485,0.104917278834052,0.989567339189563,0.0150837836189782,0.729766196333701,5.17999629935143e-11,0.0299948044829198,4.88424405383995e-11,5.49365702563516e-11,0.276816608997261,0.55019484553168,0.0941579158246179,0.813818300305961,2.54337058940724e-11,0.0303492409932365,2.54337058940724e-11,0.0303492409932365,66.1943893454244,9.28330265133641e-10,9.28330265133641e-10,0,4.59948320413437,0.508642674978747,0.432136854322502,0.333333333333333,0,0.666666666666667,0,0,NA,NA,NA,NA
"SOM_2023_03_admin2_bossaso_urban","SOM_Bossaso Urban 2023 Gu.as","FSNAU","bossaso","Bari","other","2023-03-11","2023-03-11",93,0.89,1,2,0,"multi-stage cluster",0.0830965092459675,0.697824454824336,0.0211632621895661,0.326274361060909,1.091264935225e-10,0.0739783115662417,9.43970865391272e-11,1.26154228113599e-10,0.0806048588707004,1.00323386436891,0.0112821356326844,0.575878848215868,0.0857471146155352,0.999217154216296,0.0120967499145279,0.607813480219137,2.86480686920185e-11,0.0658225963994997,0.0415482541449642,1.00831412491517,36.3962706288388,1.04565450725868e-09,72.7925412575502,-72.7925412565045,5.59866962305987,0.515455950540958,0.222027905401114,1,0,0,1,NA,NA,0,1,1.06379585321381
