"mse","rmse","bias_rel","sd_rmse","variable"
0.0198134480004226,0.140581748869117,0.00751359775355168,0.00746993123003205,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198250058681422,0.140623697140862,0.00686427253389149,0.00745219360525766,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198143172875003,0.140586358280131,0.00896046192614126,0.00743812648385683,"cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198157918059503,0.140592122676305,0.00856712211082083,0.00742719083436774,"cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198169698071368,0.140596477602684,0.0055912692903454,0.00742370773302348,"rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198197274309277,0.140604860261706,0.015927154184272,0.00745361222747583,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat"
0.0198157552977918,0.140589761364821,0.0132054775858034,0.00747397686602823,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat"
0.0198194027265229,0.140601846910382,0.0142341312231791,0.00749246821165028,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, tot_wage_cereal_smooth_lag4_scn"
0.0198174401600152,0.140596668034023,0.00919846935548943,0.00745483420680538,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198305133876704,0.14064322223275,0.0149220703695423,0.00745336819160759,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat"
0.0198279471805408,0.140632588199952,0.0146882712707224,0.00748497136663932,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198351603867012,0.140660232896292,0.011388717219716,0.00744306300913658,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198240125257255,0.140618049303257,0.0120582850407986,0.00749642402692645,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198310717248726,0.140645281726707,0.00982503996043474,0.00745180462020589,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198271961882253,0.140629895348343,0.00820607594034648,0.00748544680915528,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198164275042719,0.140593436194818,0.0144548696896519,0.00744708766382693,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat"
0.0198203011094563,0.140606030010219,0.0148414216150537,0.00747183111736376,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198179721007786,0.140599726440078,0.0109143510740304,0.00743034512088134,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198165701304744,0.140591957745854,0.012990784976747,0.00748862453342153,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198132171229755,0.140581889758752,0.00969397962965712,0.00744978708373631,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198181542743791,0.140598070621571,0.00957353127699219,0.0074786222639967,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198245996710723,0.140620817073087,0.0129473214811947,0.00748223650237692,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198313999588249,0.140646894717322,0.0110892263900223,0.00744244323677009,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198281293752832,0.140633593356668,0.00970020988840571,0.0074775066309762,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198235161519401,0.140616745788793,0.00863203971606058,0.00748679991793704,"acled_event_rate_scn, cdi_lag5_scn, rainfall_lag5_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198167706216846,0.140594903207899,0.0157761538368054,0.00744190937611144,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat"
0.0198199085999548,0.140604807187231,0.015808042647094,0.00746821381264706,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198188682481811,0.140603606593321,0.0107861046223651,0.00741575358662939,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198159577073147,0.140589738261386,0.0137613749166713,0.00748948914662231,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198142861747108,0.140585793561193,0.00987951705013716,0.00744765611752355,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198181155655379,0.140598053146221,0.00905013202156931,0.00747611136520615,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198248555601487,0.140621919175359,0.0140343423609766,0.00747822079163339,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198352281494411,0.140661316795928,0.0126762778835854,0.00742533999794755,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198289788582717,0.140637258688317,0.00982986357297659,0.00746401194675997,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.019824274570665,0.140619697464162,0.00867946589518315,0.00748147755404643,"acled_event_rate_scn, cdi_lag5_scn, measles_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198167974480919,0.14059405032782,0.0146233396808336,0.00746178862311286,"acled_event_rate_scn, cdi_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198147074107775,0.140588867750714,0.0120745263369778,0.00741452593446867,"acled_event_rate_scn, cdi_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.019818858954153,0.14060193962691,0.0106819064943764,0.00745009524947257,"acled_event_rate_scn, cdi_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198147104207272,0.140585974488101,0.0103344719523306,0.00747545598447596,"acled_event_rate_scn, cdi_lag5_scn, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198245584927586,0.140621358904967,0.0100853293000839,0.00746785053702252,"acled_event_rate_scn, cdi_lag5_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198227838904737,0.140615970038733,0.0144341331474237,0.00744855396405437,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat"
0.0198247265861301,0.14062183619898,0.0146875317707835,0.00747036888553178,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198227125896626,0.140617281675709,0.00959039219807853,0.00741565040205136,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198214293507918,0.140609548802009,0.0119964219586651,0.00748213698582652,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198184873846118,0.140601066628127,0.00841621196413373,0.00744068751637859,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198203588981913,0.140606564685353,0.00758187687563335,0.00746494515682333,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198299056413428,0.140639939123416,0.0135635695637714,0.00747686540861826,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198385711396555,0.140673029873862,0.0118354961927469,0.00742890793252687,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.019831294679349,0.140645832674142,0.00900391990084771,0.00745687086191906,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198266722230229,0.140628703913735,0.00748102056574885,0.00747141653726788,"acled_event_rate_scn, rainfall_lag5_scn, measles_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198224765589988,0.140613725396128,0.0133741959007172,0.00747267535172051,"acled_event_rate_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198186694843562,0.140602205273034,0.0104741891070399,0.00743036986636857,"acled_event_rate_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198216821017833,0.140611735556721,0.00939907106610457,0.00745519397691292,"acled_event_rate_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198175432322629,0.140596117509996,0.00885747063017801,0.00747402712943615,"acled_event_rate_scn, rainfall_lag5_scn, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198286041504575,0.140635450136326,0.00965054803414776,0.00747397822154347,"acled_event_rate_scn, rainfall_lag5_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.019824966721522,0.140622841443097,0.013130043065525,0.00746720131952918,"acled_event_rate_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198210193881118,0.140611394917982,0.00926660001004556,0.00741282727072209,"acled_event_rate_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198236524204897,0.140619442087343,0.00761864227686192,0.00744049935108362,"acled_event_rate_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198200288579557,0.140605357701847,0.00682384297967826,0.0074656430467562,"acled_event_rate_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.019830750818442,0.140644057179913,0.0085515073722277,0.00745355980688188,"acled_event_rate_scn, measles_cases_rate_cat, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198207478951179,0.140608227438812,0.00857601224282863,0.00745909375141769,"acled_event_rate_scn, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn, sam_admissions_rate_lag1_scn"
0.0198155337351211,0.140589711221056,0.013001739071802,0.00745853976632768,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, malaria_cases_rate_cat"
0.0198191651454441,0.140601565449926,0.0121700787269238,0.00748071137989726,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
0.0198165716270069,0.140595356987146,0.00794239618711225,0.00741748839371564,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, cholera_cases_rate_cat, sam_admissions_rate_lag1_scn"
0.0198143149310892,0.140583924118409,0.0107202054515693,0.00748889626628945,"cdi_lag5_scn, rainfall_lag5_scn, measles_cases_rate_cat, tot_goat_cereal_smooth_lag4_scn, malaria_cases_rate_cat, tot_wage_cereal_smooth_lag4_scn"
